sessions_last30,minutes_watched,completion_rate,last_active_days,quizzes_attempted,avg_score,streak_days,support_tickets,forum_posts,assignments_submitted,late_submissions,payment_delay_days,subscription_type,device,country,dropped_out
38,848.44,0.666,3,6,0.659,10,1,1,8,0,3,basic,desktop,PE,0
45,1204.69,0.596,11,17,0.435,16,0,1,8,1,5,basic,tablet,MX,0
0,0.0,0.467,19,2,0.565,26,0,0,1,0,1,basic,desktop,PE,1
33,640.79,0.626,12,13,0.475,26,0,0,9,2,13,basic,desktop,MX,0
59,728.12,0.653,19,10,0.635,6,0,0,4,0,6,free,desktop,MX,1
16,266.13,0.525,58,4,0.641,7,0,0,8,1,41,pro,desktop,AR,0
16,362.13,0.781,22,18,0.713,21,1,5,10,2,15,basic,mobile,MX,0
52,967.77,0.858,38,15,0.886,26,1,1,8,2,9,basic,mobile,MX,0
3,28.57,0.794,41,0,0.802,18,1,0,11,1,23,basic,mobile,AR,1
23,232.53,0.545,7,1,0.457,1,0,3,0,0,19,pro,mobile,AR,1
27,262.25,0.751,14,1,0.791,4,0,1,3,0,0,basic,mobile,AR,1
47,984.59,0.616,24,8,0.717,22,0,2,0,0,43,basic,tablet,AR,0
7,212.68,0.353,27,8,0.685,22,0,3,2,0,31,basic,desktop,MX,0
26,680.54,0.735,0,14,0.697,26,0,0,4,0,37,pro,desktop,MX,0
9,59.62,0.629,38,13,0.731,15,0,3,0,0,43,free,desktop,PE,1
47,1246.74,1.0,18,0,0.596,12,1,0,4,1,39,pro,desktop,CL,0
37,873.88,0.891,19,9,0.673,3,0,3,1,0,11,pro,desktop,CO,0
29,253.12,0.742,36,15,0.878,23,0,1,1,0,34,free,mobile,MX,0
23,372.16,0.65,56,17,0.594,28,0,2,10,0,0,free,desktop,MX,1
9,221.16,0.633,51,5,0.546,1,0,1,8,2,16,pro,mobile,AR,1
55,1171.64,0.399,58,0,0.691,14,1,1,5,0,33,free,desktop,CL,0
38,385.53,0.252,24,3,0.53,10,0,0,6,0,31,free,mobile,AR,1
19,411.62,0.425,7,6,0.442,22,0,1,3,0,34,free,mobile,MX,0
24,124.2,0.59,12,8,0.648,22,1,4,5,1,34,free,mobile,AR,0
43,716.51,0.179,20,7,0.917,6,0,1,9,1,1,basic,desktop,MX,1
43,1067.59,0.491,18,1,0.694,28,0,0,6,1,26,pro,desktop,PE,0
27,488.98,0.55,12,6,0.727,4,0,1,9,2,27,basic,mobile,MX,1
18,270.11,0.557,9,5,0.38,23,1,1,5,1,6,free,mobile,AR,0
39,910.11,0.468,11,9,0.766,22,1,1,4,1,10,basic,desktop,CL,0
39,930.09,0.532,39,1,0.714,4,0,3,10,1,21,free,mobile,MX,0
35,905.11,0.945,29,15,0.6,20,0,1,10,1,28,basic,desktop,PE,0
4,92.98,0.732,2,8,0.727,8,0,0,2,0,38,basic,desktop,CO,0
28,685.67,0.488,33,6,0.726,8,0,1,5,1,32,pro,desktop,AR,0
36,806.31,0.586,50,18,0.541,2,1,2,9,1,43,pro,mobile,PE,0
57,1116.81,0.594,25,14,0.75,22,0,2,3,0,10,basic,desktop,AR,0
31,574.65,0.446,19,2,0.88,24,0,2,8,2,17,basic,tablet,AR,0
20,331.53,0.446,16,2,0.666,15,0,2,10,1,11,basic,mobile,AR,0
33,353.95,0.802,22,0,0.57,23,0,2,2,0,40,basic,desktop,AR,0
10,122.68,0.516,16,11,0.673,10,0,0,1,0,27,pro,mobile,CL,0
5,81.54,0.381,55,7,0.828,16,0,3,11,0,22,pro,tablet,AR,0
40,777.95,0.591,59,7,0.516,23,0,2,11,1,26,pro,mobile,AR,1
59,1572.05,0.624,20,10,0.787,12,1,2,10,2,14,basic,mobile,AR,0
50,887.46,0.205,55,10,0.598,18,1,2,7,0,39,basic,mobile,PE,0
35,840.73,0.592,51,0,0.736,4,0,1,1,0,27,basic,tablet,CO,0
2,48.95,0.774,4,2,0.615,15,0,4,10,0,22,free,mobile,MX,0
59,980.07,0.69,29,15,0.615,25,1,0,2,0,31,basic,mobile,CO,0
26,560.77,1.0,39,19,0.928,23,0,2,2,0,35,pro,mobile,MX,0
17,281.16,0.85,25,16,0.489,9,2,0,8,3,17,pro,desktop,AR,0
53,1374.44,0.89,27,18,0.773,16,1,1,4,1,32,pro,mobile,PE,0
44,959.86,1.0,29,9,0.96,18,0,2,10,0,35,basic,desktop,CL,0
44,477.71,0.752,41,16,0.803,28,0,1,10,3,29,basic,desktop,CL,1
16,303.51,0.633,17,17,0.5,24,1,0,9,3,5,basic,desktop,PE,1
59,1645.43,0.795,35,17,0.508,24,1,1,10,0,8,basic,desktop,AR,0
27,456.64,0.488,14,2,0.587,22,0,3,6,1,1,free,desktop,AR,1
31,641.27,0.622,53,2,0.724,10,0,2,10,2,12,basic,mobile,PE,1
45,957.39,0.47,5,8,0.734,11,1,1,10,1,7,free,mobile,CL,1
39,459.43,0.68,4,10,0.509,13,1,0,3,0,25,basic,mobile,CL,0
10,210.64,0.47,2,19,0.569,12,0,1,5,1,40,pro,mobile,UY,1
18,173.47,0.463,20,6,0.578,28,1,5,7,1,2,basic,mobile,PE,0
21,299.17,0.683,36,16,0.673,26,0,4,10,3,12,free,mobile,PE,0
56,1369.44,0.572,59,17,0.998,26,0,1,4,1,2,basic,desktop,AR,0
42,845.9,0.214,27,19,0.56,18,0,1,3,0,3,basic,desktop,PE,0
21,339.64,0.309,10,3,0.553,5,0,1,3,0,2,basic,mobile,MX,0
44,909.87,0.371,22,4,0.53,4,0,2,9,2,27,free,desktop,MX,0
44,776.14,0.423,7,4,0.795,8,0,3,6,1,41,basic,desktop,AR,0
23,415.74,0.683,28,14,0.694,19,2,2,3,0,32,pro,tablet,MX,1
24,526.58,0.644,43,13,0.566,10,1,2,8,1,30,free,mobile,AR,1
53,722.7,0.813,2,8,0.646,19,0,4,7,1,7,basic,desktop,PE,0
33,601.99,0.751,46,1,0.581,26,1,2,6,0,37,pro,mobile,MX,0
8,129.01,0.814,13,10,0.744,10,1,3,7,2,26,pro,mobile,MX,0
43,364.91,0.722,40,14,1.0,27,0,2,2,0,43,pro,desktop,AR,0
35,436.7,0.642,48,9,0.783,15,0,3,2,0,17,pro,mobile,CL,1
30,822.28,0.82,46,5,0.686,24,1,3,9,1,31,basic,mobile,MX,0
43,873.26,0.784,40,11,0.6,1,0,3,8,1,21,basic,desktop,CO,1
54,543.16,0.675,41,13,0.498,8,0,1,11,3,23,free,mobile,MX,1
19,166.4,0.854,11,11,0.81,27,0,0,11,1,4,free,mobile,AR,1
25,433.18,0.131,8,17,0.802,26,0,3,4,1,21,basic,mobile,CL,0
11,301.04,0.542,22,6,0.63,17,1,1,5,0,7,free,desktop,AR,1
38,641.42,0.539,36,12,0.882,0,0,0,10,2,33,free,desktop,MX,0
24,620.21,0.831,37,17,0.703,1,0,1,0,0,31,pro,tablet,CL,1
20,402.23,0.914,46,4,0.816,12,0,0,10,3,39,free,mobile,AR,1
41,853.93,0.31,18,5,0.744,26,0,1,2,0,20,free,mobile,AR,0
24,239.66,0.882,51,0,0.673,11,1,1,3,0,37,basic,mobile,MX,1
27,637.88,0.366,26,7,0.557,26,0,0,5,0,40,free,mobile,MX,1
26,415.75,0.372,14,0,0.678,16,0,2,8,1,22,basic,mobile,AR,1
15,347.68,0.553,44,14,0.826,4,2,0,4,1,42,free,desktop,MX,1
7,91.8,0.536,7,1,0.624,16,0,2,11,0,34,pro,mobile,CL,1
49,934.05,0.288,24,13,0.766,10,0,0,9,1,13,basic,mobile,AR,0
5,100.56,0.73,46,11,0.538,6,1,1,8,2,21,basic,desktop,AR,1
19,324.44,0.736,46,19,0.817,20,0,0,9,1,4,free,desktop,AR,1
40,817.09,0.811,15,6,0.747,6,1,3,0,0,17,basic,desktop,CO,0
7,114.81,0.513,9,6,0.52,27,0,0,9,0,16,free,mobile,AR,1
39,550.12,0.592,1,4,0.666,24,0,3,7,1,13,basic,mobile,UY,0
43,1188.21,0.594,5,10,0.84,23,1,0,2,0,15,free,mobile,MX,0
39,947.45,0.938,49,4,0.511,2,1,2,9,1,2,free,mobile,CO,1
18,241.83,0.033,47,2,0.539,28,1,1,1,0,20,free,mobile,UY,1
1,21.41,0.409,30,18,0.69,14,0,3,7,1,9,free,desktop,AR,1
53,717.83,0.601,34,13,1.0,21,0,3,6,1,10,free,mobile,MX,0
19,206.95,0.383,19,2,0.599,5,0,2,0,0,32,free,mobile,AR,1
48,1161.74,0.548,11,12,0.774,23,1,4,4,1,39,pro,mobile,AR,0
11,85.53,0.575,0,6,0.739,9,0,1,1,0,7,basic,desktop,CO,0
9,212.05,0.468,40,3,0.612,21,2,0,11,2,25,basic,mobile,AR,1
46,758.25,0.613,2,9,0.724,8,0,3,9,3,40,free,mobile,PE,0
56,936.92,0.726,6,15,0.633,27,2,0,11,3,27,free,desktop,CO,0
51,1043.38,0.553,47,0,0.646,21,1,1,5,1,3,pro,mobile,MX,0
45,966.92,0.509,34,7,0.451,13,1,0,3,1,34,free,desktop,MX,0
14,182.59,0.567,29,18,0.696,13,0,2,11,2,2,pro,mobile,PE,1
54,1204.54,0.599,13,7,0.835,0,0,1,3,0,27,basic,desktop,AR,0
40,747.21,0.252,8,1,0.709,8,0,1,4,0,21,basic,mobile,CO,0
10,104.64,0.692,27,8,0.864,23,0,0,1,0,23,basic,mobile,AR,1
7,118.87,0.51,21,13,0.787,24,0,2,9,2,10,pro,mobile,AR,1
52,1366.96,0.852,32,19,0.691,29,1,6,1,0,39,pro,desktop,AR,0
16,448.95,0.718,9,12,0.606,2,0,0,0,0,4,basic,mobile,AR,0
45,1003.68,0.834,13,1,0.627,7,0,5,9,1,42,free,desktop,AR,0
8,86.86,0.398,6,16,0.479,22,0,1,10,2,2,basic,mobile,CO,1
16,335.1,0.526,25,15,0.66,10,0,1,10,0,13,free,desktop,MX,1
17,392.79,0.352,16,13,0.722,7,0,0,10,4,23,basic,mobile,PE,1
16,357.67,0.459,13,17,0.957,8,0,1,1,0,23,basic,mobile,CO,0
40,908.39,0.85,32,15,0.779,27,0,3,4,1,11,free,desktop,PE,0
54,1089.7,0.897,29,4,0.57,25,1,3,9,1,12,pro,mobile,PE,0
54,948.54,0.37,12,8,0.484,0,0,3,3,0,25,pro,desktop,CO,0
44,631.39,0.508,41,10,0.669,25,2,2,9,1,0,free,desktop,AR,0
12,79.35,0.585,20,9,0.822,16,1,1,10,0,6,free,mobile,AR,1
57,1142.16,0.717,20,12,0.667,25,1,1,11,0,17,basic,desktop,CL,0
32,611.72,0.248,28,14,0.781,18,0,3,9,2,1,free,mobile,AR,0
32,683.05,0.279,8,2,0.673,20,0,1,9,2,3,free,desktop,PE,1
42,418.94,0.698,25,11,0.808,17,1,1,7,0,1,pro,desktop,MX,0
46,1006.02,0.21,34,0,0.46,22,0,2,0,0,36,free,mobile,PE,0
57,1728.65,0.511,7,10,0.941,24,0,0,5,1,5,free,mobile,AR,0
34,628.0,0.632,33,8,0.533,15,0,1,11,1,8,basic,desktop,PE,0
36,634.68,0.683,2,4,0.819,3,0,4,10,2,35,free,mobile,AR,0
44,873.58,0.572,36,19,0.659,2,1,2,2,1,19,pro,mobile,CL,0
15,452.91,0.527,2,5,0.683,12,0,3,8,0,20,pro,desktop,PE,0
18,213.45,0.769,10,1,0.664,14,0,3,3,1,29,basic,mobile,CL,0
37,711.11,0.657,21,7,0.738,25,1,4,5,1,28,free,mobile,CO,0
3,39.61,0.471,36,15,0.769,0,0,3,7,2,18,pro,tablet,AR,1
19,279.64,0.608,43,0,0.859,26,0,1,5,1,39,basic,desktop,PE,1
43,761.21,0.677,28,9,0.911,1,2,1,7,1,10,basic,desktop,MX,0
58,1512.87,0.944,7,8,0.75,14,0,2,1,0,9,basic,mobile,CO,0
31,892.98,0.757,23,17,0.957,12,0,3,3,1,23,basic,tablet,MX,0
23,475.84,0.843,47,0,0.714,16,0,2,9,1,39,free,mobile,MX,0
26,409.25,0.478,5,0,0.862,1,0,1,7,1,40,basic,mobile,MX,0
41,1351.21,0.495,42,11,0.764,22,1,1,10,1,33,basic,mobile,MX,0
32,493.91,0.553,23,3,0.618,4,1,2,11,3,0,basic,desktop,MX,1
1,14.57,0.571,0,14,0.727,23,0,0,4,1,32,basic,mobile,AR,0
32,235.21,0.398,41,5,0.775,17,0,1,3,0,7,basic,mobile,CO,1
24,633.04,0.853,1,11,0.695,26,0,1,3,0,39,pro,mobile,AR,0
42,1000.0,0.777,22,0,0.762,29,1,0,6,1,5,basic,desktop,AR,0
52,1690.36,0.539,11,13,0.83,25,0,1,3,0,5,free,mobile,MX,0
57,550.78,0.728,35,10,0.696,13,1,2,4,1,23,basic,desktop,MX,0
36,962.96,0.645,3,0,0.258,12,0,0,2,0,24,pro,mobile,CO,0
21,386.84,0.744,5,5,0.952,19,1,2,4,0,15,free,mobile,UY,1
26,593.75,0.331,31,1,0.655,19,0,1,11,0,21,pro,mobile,CL,1
10,81.13,0.571,59,0,0.577,23,0,2,5,1,32,pro,tablet,UY,1
56,1501.28,0.588,2,13,0.531,14,0,2,9,2,29,basic,desktop,MX,0
50,1135.96,0.725,27,8,0.65,13,0,2,5,1,32,free,mobile,AR,0
51,906.09,0.474,48,16,0.616,3,1,2,5,0,10,basic,mobile,MX,0
19,415.54,0.1,17,5,0.589,5,1,0,7,1,25,basic,mobile,AR,0
19,254.73,0.384,29,14,0.598,24,0,1,1,0,5,free,mobile,UY,1
51,740.69,0.588,50,12,0.779,29,0,2,4,1,10,free,desktop,CL,0
32,487.02,0.613,43,13,1.0,18,0,0,1,0,43,basic,mobile,AR,1
42,289.11,0.937,17,16,0.823,10,0,4,2,1,1,basic,desktop,MX,0
29,671.95,0.717,45,14,0.868,1,1,0,8,2,20,basic,mobile,AR,1
26,653.89,0.616,40,14,0.643,1,1,0,2,0,22,basic,mobile,AR,1
37,510.3,0.594,30,14,0.716,20,1,1,2,0,10,basic,mobile,AR,0
48,964.28,0.821,26,8,0.764,19,0,0,6,1,2,basic,mobile,PE,0
20,328.14,0.482,55,14,0.601,8,0,4,4,0,5,basic,desktop,AR,1
48,958.54,0.572,52,16,0.636,5,0,2,1,0,32,free,mobile,MX,0
14,199.28,0.382,59,14,0.828,2,0,1,11,2,26,basic,desktop,CL,1
24,304.79,0.884,40,12,0.864,20,1,2,11,4,25,free,mobile,PE,1
54,1312.87,0.678,21,1,0.71,18,0,1,6,0,6,pro,mobile,PE,0
57,1004.16,0.458,6,8,0.521,9,1,1,6,2,24,basic,mobile,PE,0
55,1657.3,0.577,7,1,0.656,21,0,0,9,1,8,pro,mobile,CL,0
18,329.0,0.702,57,2,0.484,25,0,0,11,2,14,basic,mobile,CL,1
50,622.18,0.55,21,7,0.711,15,1,1,1,0,42,free,mobile,PE,0
56,1420.25,0.493,6,9,0.738,7,0,2,1,0,20,free,tablet,AR,0
58,1263.52,0.469,13,10,0.659,0,0,2,3,1,1,free,desktop,AR,0
1,22.36,0.668,1,18,0.736,23,2,1,3,1,26,basic,mobile,PE,1
44,1106.32,0.528,31,15,0.763,17,1,1,10,1,8,pro,desktop,AR,0
59,830.91,0.509,35,8,0.739,10,1,1,6,1,0,free,mobile,AR,0
45,775.64,0.333,22,6,0.52,0,0,0,9,0,30,basic,desktop,AR,0
13,220.63,0.616,44,14,0.662,24,1,2,8,1,28,free,desktop,AR,1
45,461.5,0.564,28,5,0.761,27,0,0,8,2,9,basic,mobile,UY,0
6,98.51,0.536,57,17,0.937,14,1,4,11,2,33,basic,tablet,AR,1
28,728.51,0.64,45,15,0.659,8,0,0,7,2,8,free,mobile,CL,1
37,718.69,0.75,4,13,0.783,18,0,1,9,3,22,free,mobile,AR,0
27,267.94,0.74,16,4,0.832,26,0,2,3,0,25,basic,desktop,CL,0
41,355.26,0.711,45,12,0.671,17,0,1,3,0,5,basic,desktop,CO,0
14,391.84,0.552,32,16,0.872,0,0,1,7,2,31,basic,mobile,MX,1
36,628.49,0.487,45,1,0.88,5,0,1,10,3,22,basic,mobile,MX,0
38,536.39,0.391,20,3,0.907,2,1,5,0,0,19,free,mobile,CL,1
38,621.53,0.481,2,10,0.769,12,0,4,6,1,33,pro,mobile,AR,1
17,155.31,0.604,47,7,1.0,13,0,1,2,0,35,pro,mobile,CL,1
18,477.69,0.443,47,14,0.608,16,0,2,10,1,22,basic,mobile,PE,0
15,234.63,0.619,38,8,1.0,22,0,0,6,0,36,basic,tablet,PE,0
27,707.52,0.407,24,19,0.815,3,0,1,0,0,2,basic,desktop,AR,0
35,640.85,0.268,0,5,0.901,28,0,1,0,0,28,pro,tablet,PE,0
21,558.12,0.764,43,7,0.652,7,0,1,7,1,12,free,mobile,PE,1
24,468.96,0.505,39,0,0.827,15,0,4,2,0,26,basic,mobile,CO,1
17,393.03,0.433,40,4,0.914,6,0,0,0,0,28,free,mobile,CO,1
13,290.09,0.381,10,4,0.537,10,1,0,1,0,36,pro,desktop,UY,1
39,847.85,0.685,43,15,0.676,24,1,1,1,0,25,pro,desktop,AR,0
48,964.21,0.875,43,6,0.379,1,0,3,4,0,0,free,mobile,AR,0
17,282.25,0.519,51,4,0.673,14,0,2,8,1,44,basic,desktop,UY,0
51,1504.12,0.557,34,6,0.578,17,0,1,10,1,22,basic,mobile,MX,0
34,426.98,0.814,43,11,0.667,17,0,3,6,0,5,basic,mobile,MX,0
10,180.26,0.238,24,15,1.0,11,0,0,11,1,5,free,mobile,AR,0
21,379.88,0.993,41,19,0.958,11,0,0,9,2,1,basic,mobile,AR,0
0,0.0,1.0,41,0,0.484,27,0,1,1,0,9,basic,mobile,UY,1
2,30.85,0.059,46,16,0.783,7,0,2,8,2,12,pro,tablet,AR,1
20,397.77,0.58,51,7,0.82,14,0,1,2,0,42,basic,mobile,MX,1
27,458.65,0.456,0,16,0.649,10,0,1,11,2,36,basic,mobile,AR,0
47,399.89,0.547,46,0,0.727,22,0,2,10,2,0,free,mobile,UY,0
8,144.46,0.516,47,12,0.741,24,0,1,0,0,15,free,mobile,AR,0
50,569.83,0.762,32,18,0.498,25,0,1,2,1,13,basic,desktop,PE,1
14,106.31,0.577,31,0,0.545,2,0,4,5,1,20,basic,desktop,AR,0
8,150.57,0.418,43,15,0.726,2,0,3,8,2,6,pro,mobile,UY,1
41,858.02,0.566,27,2,0.715,11,1,1,6,0,12,basic,tablet,AR,1
46,973.37,0.703,24,19,0.594,13,0,0,1,0,25,free,mobile,PE,1
36,770.51,0.363,48,14,0.581,1,0,1,7,0,23,free,desktop,MX,1
6,38.43,0.271,47,18,0.687,26,0,1,7,2,37,basic,mobile,AR,1
6,59.0,0.999,12,17,0.833,26,0,0,11,1,41,free,desktop,AR,1
23,686.35,0.472,49,6,0.689,12,1,2,3,0,17,free,desktop,CO,1
27,316.35,0.573,19,8,0.943,23,0,2,0,0,36,free,mobile,MX,0
59,1278.24,0.52,8,13,0.596,16,1,1,8,1,37,basic,mobile,AR,0
17,235.93,0.71,52,3,0.729,19,0,2,8,1,15,free,mobile,AR,1
11,203.26,0.955,14,6,0.647,26,0,1,6,2,19,pro,mobile,PE,0
56,795.23,0.716,12,1,0.788,2,0,1,8,2,28,pro,mobile,MX,0
9,192.32,0.296,16,17,0.583,6,1,2,2,0,40,free,mobile,MX,1
1,18.82,0.323,29,4,0.989,12,1,1,1,0,34,pro,mobile,CL,0
25,382.76,0.52,9,8,0.446,26,1,2,4,0,38,basic,mobile,AR,0
24,280.78,0.546,9,9,0.957,17,1,1,10,0,35,pro,desktop,AR,0
37,725.45,0.256,23,7,0.713,11,0,2,6,0,8,basic,mobile,AR,1
52,557.63,0.764,13,15,0.783,0,0,0,7,1,9,free,mobile,UY,1
55,1131.07,0.383,11,18,0.9,17,0,1,11,1,39,free,mobile,AR,0
17,573.9,0.899,54,11,0.829,8,0,1,3,0,20,pro,tablet,CL,0
58,1513.86,0.964,35,16,0.59,9,0,0,5,0,8,pro,mobile,AR,0
37,825.47,0.55,0,2,0.79,29,0,1,8,1,13,basic,mobile,AR,0
4,69.95,0.688,6,19,0.98,15,1,2,1,0,22,basic,mobile,MX,1
56,356.58,0.354,48,2,0.567,4,1,2,4,1,25,basic,mobile,MX,1
8,80.53,0.725,16,1,1.0,1,1,0,6,1,8,pro,tablet,CO,0
35,899.39,0.5,9,0,0.758,11,2,1,3,0,11,basic,mobile,AR,0
47,623.29,0.383,39,4,0.635,1,0,0,2,0,17,free,mobile,PE,0
14,193.26,0.542,50,16,0.566,12,1,0,5,0,9,free,mobile,UY,1
16,272.1,0.507,23,6,0.667,12,1,1,10,0,44,basic,mobile,UY,0
28,325.58,0.535,44,15,0.407,26,0,0,4,1,0,basic,mobile,AR,0
53,563.89,0.79,25,8,0.638,10,1,2,10,3,34,pro,mobile,CL,0
13,230.06,0.443,6,2,0.661,8,1,1,8,1,13,pro,desktop,PE,0
39,493.38,0.947,47,9,0.539,18,0,1,1,0,24,free,mobile,CO,1
27,365.95,0.335,55,4,0.812,19,0,2,10,0,13,pro,mobile,AR,1
6,79.88,0.923,59,5,0.667,1,0,0,7,1,42,basic,mobile,PE,1
42,887.63,0.397,6,10,0.605,2,1,2,6,1,43,basic,desktop,PE,0
49,813.76,0.6,33,15,0.651,5,0,5,8,2,16,free,mobile,CO,1
34,575.57,0.502,37,11,0.753,23,0,1,0,0,1,basic,desktop,CL,0
10,215.82,0.531,4,4,0.711,6,0,0,3,0,7,pro,desktop,MX,0
9,154.33,0.76,57,14,0.595,29,1,1,9,2,32,basic,desktop,CO,1
25,408.26,0.9,6,13,0.719,13,0,2,7,1,37,basic,mobile,AR,0
30,624.68,0.838,16,4,0.692,28,0,2,4,0,1,free,desktop,CO,0
33,726.3,0.519,58,17,0.529,7,0,1,5,1,0,free,desktop,AR,1
14,239.65,0.637,33,16,0.657,12,0,1,7,1,22,basic,desktop,AR,0
30,554.51,0.444,40,12,0.787,4,2,2,5,1,36,basic,mobile,PE,0
17,226.26,0.402,29,5,0.786,25,0,0,5,1,34,pro,mobile,AR,1
41,526.27,0.371,45,7,0.666,17,0,1,6,0,0,basic,mobile,AR,1
47,1062.9,0.512,4,8,0.802,2,0,3,3,0,44,free,desktop,PE,0
39,806.12,0.65,40,3,0.553,22,0,1,6,1,12,free,tablet,CO,1
0,0.0,0.218,3,6,0.558,26,0,2,8,1,10,free,mobile,CO,1
59,1161.42,0.591,10,2,0.662,20,0,1,8,0,15,free,tablet,AR,0
1,18.28,0.903,30,3,0.925,24,1,2,7,2,34,free,mobile,MX,0
59,1308.53,0.824,26,14,0.724,8,1,1,5,1,14,pro,tablet,AR,0
1,23.61,0.483,9,2,0.659,12,0,0,7,0,29,basic,mobile,AR,0
30,704.02,0.321,47,9,0.932,25,0,1,8,2,10,pro,desktop,AR,0
6,104.37,0.692,18,8,0.657,18,0,2,3,0,5,pro,mobile,MX,1
5,131.61,0.137,51,0,1.0,18,0,1,5,0,4,free,tablet,MX,1
41,794.2,0.822,0,16,0.623,23,2,3,8,2,19,basic,mobile,AR,0
43,937.15,0.557,14,19,0.548,18,0,1,7,2,0,free,mobile,PE,0
7,137.85,0.966,17,12,0.675,3,0,1,5,0,25,free,desktop,UY,0
58,1129.96,0.255,35,13,0.663,6,1,2,3,0,34,free,mobile,AR,0
19,258.12,0.784,24,4,0.579,23,0,3,10,1,25,free,mobile,PE,1
19,421.95,0.58,9,16,1.0,7,2,2,6,0,20,basic,mobile,MX,0
17,596.22,0.534,34,15,0.748,19,0,1,6,1,7,basic,desktop,CL,1
27,425.28,0.326,57,8,0.77,14,0,3,5,1,7,basic,desktop,CL,0
10,184.26,0.719,8,14,0.631,18,0,1,9,2,5,basic,mobile,CO,1
25,383.07,0.735,15,19,0.613,7,0,1,3,0,3,pro,desktop,AR,1
12,180.86,0.957,28,12,0.854,9,1,1,11,3,25,pro,mobile,MX,1
3,81.8,0.802,43,3,0.449,20,1,4,0,0,12,pro,desktop,AR,0
22,307.17,0.481,8,6,0.529,5,1,2,0,0,29,basic,mobile,AR,0
40,606.22,0.399,13,3,0.663,9,0,4,6,0,15,basic,mobile,MX,0
45,381.38,0.326,14,6,0.903,29,0,0,10,1,14,basic,mobile,AR,0
21,282.54,0.895,36,17,0.644,4,0,2,0,0,20,basic,mobile,CO,0
19,147.24,0.444,4,3,0.762,17,0,0,8,1,16,free,desktop,MX,0
47,1024.17,0.896,39,17,0.704,4,0,0,4,1,4,pro,mobile,AR,0
40,1391.93,0.705,25,5,0.894,21,1,3,0,0,1,pro,desktop,PE,0
49,774.2,0.666,19,9,0.462,3,0,1,4,1,44,pro,desktop,AR,0
54,431.97,0.539,51,10,0.81,17,0,3,7,0,4,free,desktop,CO,1
49,1146.6,0.732,49,2,0.67,13,0,0,7,1,12,free,desktop,AR,0
56,763.75,0.597,48,3,0.839,20,0,0,10,0,18,free,tablet,AR,1
24,619.11,0.526,53,6,0.577,0,0,1,11,2,19,pro,desktop,PE,0
23,375.08,0.739,14,1,0.704,15,0,1,0,0,33,basic,desktop,PE,0
19,269.97,0.571,51,15,0.685,16,0,1,10,1,31,pro,mobile,AR,1
14,237.05,0.44,10,10,0.55,7,0,0,0,0,27,pro,desktop,AR,1
44,992.05,0.72,19,16,0.508,8,0,1,11,2,13,free,desktop,CO,1
42,698.69,0.587,33,17,0.613,21,0,2,9,1,42,basic,mobile,AR,1
48,720.94,0.698,44,6,0.719,16,0,2,11,2,3,pro,mobile,PE,0
10,168.07,0.509,34,16,0.586,17,1,1,0,0,13,free,mobile,AR,1
29,300.7,0.358,33,1,0.65,28,0,0,0,0,16,basic,desktop,AR,0
13,264.97,0.947,22,8,0.417,12,1,0,11,0,15,basic,desktop,AR,1
53,385.82,0.909,35,13,0.644,26,0,1,3,0,24,basic,mobile,AR,0
16,245.36,0.777,28,9,0.854,29,0,2,4,0,2,pro,mobile,PE,0
8,180.45,0.522,28,14,0.806,17,0,1,3,0,37,free,tablet,MX,1
34,673.82,0.54,35,17,0.687,6,0,0,1,0,7,basic,mobile,AR,0
52,1120.18,0.876,36,8,0.737,12,1,2,0,0,16,pro,desktop,AR,0
54,950.93,0.529,19,5,0.576,1,0,5,1,0,26,free,mobile,AR,1
5,125.09,0.473,8,11,0.944,20,0,2,10,0,40,basic,mobile,MX,0
19,447.42,0.974,17,17,1.0,8,0,1,0,0,25,pro,mobile,MX,0
9,186.09,0.59,24,19,0.725,27,0,1,10,1,24,free,mobile,AR,0
18,424.17,0.954,9,16,1.0,19,0,0,2,1,11,free,mobile,CO,0
32,720.08,0.32,10,4,0.598,14,1,2,7,1,32,free,mobile,MX,1
16,245.81,0.704,57,4,0.512,5,0,2,3,1,25,free,desktop,UY,1
4,39.75,1.0,16,11,0.594,2,0,3,10,1,1,basic,tablet,MX,1
30,615.67,0.606,44,8,0.667,20,0,1,0,0,18,free,desktop,AR,1
3,63.83,0.547,7,12,1.0,22,0,0,8,2,40,basic,mobile,AR,0
13,319.06,0.366,58,18,0.658,7,0,0,11,1,38,pro,mobile,PE,1
0,0.0,0.816,12,10,0.571,0,0,2,5,1,9,free,mobile,AR,0
5,62.81,0.446,23,7,0.565,9,0,2,5,1,33,basic,desktop,AR,1
26,539.74,0.581,46,17,0.871,22,0,2,1,0,14,free,mobile,MX,1
51,896.22,0.353,12,8,0.85,17,1,1,10,2,34,basic,desktop,MX,0
46,307.53,0.911,32,12,0.627,2,0,2,11,2,23,free,desktop,MX,0
5,101.25,0.831,47,2,0.419,3,0,2,5,0,14,free,mobile,CO,1
2,13.77,0.594,1,10,0.531,3,0,2,8,1,43,pro,mobile,AR,1
20,246.57,0.369,1,8,0.958,22,0,2,9,2,10,pro,desktop,CO,0
39,1018.29,0.907,47,2,0.803,23,0,4,4,1,15,basic,desktop,PE,0
44,1273.77,0.527,15,4,0.71,12,0,0,0,0,41,basic,mobile,AR,0
